#############################################
# term	total document / document frequency #
#############################################
邮报	358.2
邮电	255.857142857
邮件	81.0407239819
邮轮	995.0
邮政编码	325.636363636
铀	108.545454545
鱿	55.96875
鱿鱼	663.333333333
友好	77.8695652174
友邻	2558.57142857
友谊赛	1279.28571429
有板有眼	942.631578947
有的放矢	298.5
有点	39.1903719912
有毒	218.414634146
有轨	895.5
有害	90.4545454545
有机酸	2238.75
有惊无险	995.0
有空	436.829268293
有利于	29.2647058824
有名	97.3369565217
有人	16.8011257036
有色	319.821428571
有色金属	148.016528926
有时	23.3812010444
有时候	54.4376899696
有事	577.741935484
有所	16.8327067669
有望	36.1818181818
有喜	2985.0
有线	351.176470588
有线电视	398.0
有限	20.7531865585
有限公司	14.1693037975
有效	9.90597345133
有效性	259.565217391
有心	484.054054054
有意识	279.84375
有益	90.0
有用	186.5625
有则改之	3582.0
有着	21.9485294118
有助	426.428571429
有助于	47.0078740157
佑安	3582.0
侑	688.846153846
右	26.5727002967
右侧	182.755102041
右派	351.176470588
右倾	639.642857143
右翼	319.821428571
幼	84.4811320755
幼儿	416.511627907
幼儿园	196.813186813
幼教	1791.0
诱发	153.076923077
诱骗性	5970.0
诱人	182.755102041
诱因	471.315789474
釉	128.848920863
淤	716.4
淤积	814.090909091
瘀	716.4
于长江	995.0
于贵君	2238.75
于海	2558.57142857
于汉超	1791.0
于玲范	1990.0
于涛	2985.0
于洋	1377.69230769
于艺婉	1791.0
于庄村	4477.5
余	13.4966088922
余额	226.708860759
余海华	416.511627907
余晖	2985.0
俞铮	5970.0
娱乐	31.6991150442
娱乐城	2558.57142857
愉快	68.358778626
愚昧	484.054054054
欤	57.4038461538
渔村	1194.0
渔家	1492.5
渔民	617.586206897
舆论	69.9609375
虞伟亮	1990.0
逾期	389.347826087
馀	459.230769231
鱼	48.4054054054
鱼叉	1053.52941176
鱼儿	746.25
鱼肝油	1990.0
鱼雷	248.75
鱼类	314.210526316
鱼鹰	3582.0
鱼油	1279.28571429
与众不同	157.105263158
予	99.5
予以	40.612244898
宇	175.588235294
宇航	852.857142857
宇航局	688.846153846
宇宙	242.027027027
禹	663.333333333
羽	99.5
羽毛球	89.55
羽毛球队	325.636363636
羽坛	447.75
语	21.3978494624
语法	248.75
语感	663.333333333
语境	447.75
语句	597.0
语录	617.586206897
语气	199.0
语态	1990.0
语文	95.2659574468
语系	511.714285714
语言	21.7883211679
语义	1279.28571429
语音	128.848920863
语种	157.105263158
语族	688.846153846
雨	70.5118110236
雨季	577.741935484
雨量	1492.5
雨林	1791.0
龉	98.9502762431
域名	447.75
峪	995.0
御	190.531914894
御用	942.631578947
愈	115.548387097
愈合	497.5
欲	33.6654135338
欲望	74.9372384937
浴	48.9344262295
浴场	1119.375
浴液	4477.5
玉	96.8108108108
玉带	1791.0
玉龙	1990.0
玉米	259.565217391
玉山	688.846153846
育龄	716.4
育人	1990.0
蜮	1377.69230769
裕	50.7365439093
裕阳	3582.0
誉	459.230769231
誉为	127.021276596
谕	73.1020408163
豫园	1053.52941176
遇	43.6829268293
遇到	17.610619469
遇见	271.363636364
郁闷	111.9375
郁郁葱葱	2238.75
预案	130.729927007
预报	358.2
预备役	778.695652174
预测	29.4572368421
预定	92.7979274611
预订	159.910714286
预防	38.2692307692
预付	778.695652174
预后	995.0
预计	15.3076923077
预警	114.076433121
预警机	365.510204082
预科	426.428571429
预留	235.657894737
预期	26.0698689956
预售	639.642857143
预算	57.7741935484
预算案	1279.28571429
预习	1990.0
预选	597.0
预言	205.862068966
预演	778.695652174
预约	252.253521127
预装	716.4
饫	102.931034483
鹬	87.7941176471
冤案	1492.5
元	4.87745098039
元件	639.642857143
元年	526.764705882
元首	407.045454545
元素	96.2903225806
元凶	746.25
原	12.3177441541
原本	41.267281106
原材料	157.105263158
原地	298.5
原非	942.631578947
原件	255.857142857
原来	14.2595541401
原理	79.2477876106
原料	109.207317073
原料药	716.4
原貌	663.333333333
原煤	1492.5
原名	559.6875
原生态	559.6875
原始	64.6570397112
原水	1377.69230769
原文	218.414634146
原文中	3582.0
原型机	663.333333333
原因	6.28421052632
原油	319.821428571
原有	55.1076923077
原则	17.3210831721
原子	407.045454545
原子能	542.727272727
原子弹	314.210526316
员	25.1898734177
员额	577.741935484
员工	20.4218928164
园	48.1451612903
园丁	1791.0
园林	218.414634146
园内	459.230769231
园艺	688.846153846
园子	2238.75
圆顶	1628.18181818
圆滑	778.695652174
圆满	101.761363636
圆山	1119.375
圆珠笔	1377.69230769
垣	597.0
援引	165.833333333
源	32.1543985637
源代码	814.090909091
爰	194.673913043
缘	32.9227941176
袁世凯	559.6875
远	11.0351201479
远程	58.1493506494
远处	248.75
远东	226.708860759
远航	942.631578947
远离	74.0082644628
远期	497.5
远射	365.510204082
远眺	639.642857143
远投	2558.57142857
远洋	416.511627907
远远	28.6102236422
远在	293.606557377
远征	484.054054054
怨	85.2857142857
怨恨	459.230769231
愿	20.1916572717
愿望	51.1714285714
愿意	16.0340196956
苑维玮	2238.75
院	20.5154639175
院长	48.1451612903
院方	716.4
院落	617.586206897
院校	39.2763157895
曰	73.4016393443
约	7.22177419355
约定	81.0407239819
约翰内斯堡	746.25
约翰逊	389.347826087
约合	344.423076923
岳	83.691588785
月	5.13180515759
月底	319.821428571
月工资	559.6875
月经	151.779661017
月薪	91.3775510204
樾	177.326732673
粤	95.7754010695
粤语	1119.375
越	14.0031274433
越级	1492.5
越来越	9.66019417476
越位	365.510204082
越秀	1279.28571429
越野	617.586206897
越野车	995.0
越战	542.727272727
跃起	995.0
阅兵	1377.69230769
阅兵式	2238.75
阅读	18.65625
阅读器	3582.0
阅卷	365.510204082
阅历	284.285714286
晕	51.3180515759
氲	70.5118110236
云	39.5364238411
云豹	1791.0
云层	778.695652174
云南	69.4186046512
云南省	226.708860759
云鹏	852.857142857
云散日	2985.0
云台山	2238.75
云团	4477.5
匀	42.6428571429
纭	100.617977528
允	53.3035714286
陨	59.7
孕	86.5217391304
孕妇	184.639175258
孕激素	995.0
孕期	663.333333333
愠	229.615384615
运	31.6431095406
运动	19.5098039216
运动量	471.315789474
运动员	89.55
运动战	1791.0
运费率	2985.0
运行	34.179389313
运行图	2985.0
运河	447.75
运力	447.75
运能	2985.0
运气	101.186440678
运输	45.4568527919
运输机	199.0
运输舰	1492.5
运送	188.526315789
运算	319.821428571
运营	28.2492113565
运用	25.7697841727
运载	308.793103448
运载火箭	1279.28571429
运作	38.599137931
酝	86.5217391304
酝酿	123.517241379
韵味	526.764705882
杂	39.9776785714
杂费	688.846153846
杂事	2558.57142857
杂碎	2985.0
杂志社	471.315789474
砸	61.5463917526
灾	47.1315789474
灾难	109.877300613
甾	2238.75
仔细	31.3111888112
宰	69.4186046512
宰客	2238.75
宰杀	688.846153846
宰相	1053.52941176
载	48.0160857909
载歌载舞	1279.28571429
载荷	559.6875
载客	663.333333333
载人	497.5
载弹量	1791.0
载有	577.741935484
载重	1194.0
再	3.63802559415
再版	1279.28571429
再次	14.1693037975
再度	50.0279329609
再接再厉	389.347826087
在册	173.883495146
在场	105.352941176
在乎	186.5625
在即	259.565217391
在家	142.142857143
在内	31.0398613518
在先	497.5
在线	61.1262798635
在校	100.617977528
在校生	325.636363636
在野党	1492.5
在业	373.125
在意	172.211538462
在于	16.8327067669
在职	64.8913043478
糌粑	2985.0
暂	105.976331361
暂缓	617.586206897
暂时性	577.741935484
暂停	96.8108108108
赞	308.793103448
赞成	107.245508982
赞成票	663.333333333
赞助商	416.511627907
錾	121.013513514
脏	175.588235294
脏腑	2238.75
脏器	389.347826087
臧海利	1791.0
臧明华	2558.57142857
奘	293.606557377
葬	275.538461538
遭	47.6329787234
遭到	31.2565445026
遭遇	29.1219512195
早	8.81397637795
早餐	142.142857143
早产	778.695652174
早晨	97.868852459
早点	325.636363636
早年	208.255813953
早期	44.3316831683
早上	58.7213114754
早衰	1628.18181818
早退	1279.28571429
早晚	279.84375
早泄	1628.18181818
早已	33.4141791045
早早	141.023622047
澡	201.235955056
皂	663.333333333
躁	426.428571429
造	53.3035714286
造成	9.06376518219
造船	559.6875
造船厂	511.714285714
造反	373.125
造反派	852.857142857
造福	639.642857143
造价	221.111111111
造句	1628.18181818
造型	119.4
造血	436.829268293
造影	1377.69230769
造纸	746.25
造纸业	4477.5
择偶	597.0
择校生	1791.0
择业	203.522727273
择业观	4477.5
择优	175.588235294
泽	190.531914894
责任	11.0283251232
责任感	115.548387097
责任险	2238.75
责任心	242.027027027
赜	94.2631578947
仄	337.924528302
贼	194.673913043
增	28.5191082803
增兵	2985.0
增补	814.090909091
增仓	2558.57142857
增产	814.090909091
增长	10.251860332
增长点	170.571428571
增长量	2985.0
增长率	135.681818182
增大	76.5384615385
增多	53.622754491
增发	144.435483871
增幅	129.782608696
增高	188.526315789
增加	6.50090744102
增量	255.857142857
增派	995.0
增强	20.9473684211
增生	365.510204082
增速	447.75
增压	2985.0
增援	373.125
增值	80.6756756757
增值率	4477.5
增值税	746.25
增殖	942.631578947
增资	389.347826087
甑	65.8455882353
赠品	2238.75
扎实	107.891566265
柤	597.0
渣	542.727272727
炸	82.1559633028
炸毁	526.764705882
炸弹	132.666666667
炸药	398.0
铡	95.2659574468
眨	51.613832853
眨眼	542.727272727
榨	597.0
摘除	1279.28571429
摘录	716.4
摘要	76.5384615385
摘自	298.5
斋	814.090909091
斋藤	4477.5
宅	210.705882353
宅基地	2558.57142857
窄幅	2558.57142857
债	255.857142857
债权人	484.054054054
债券	213.214285714
债市	2238.75
债务	153.076923077
寨	252.253521127
毡	53.3035714286
沾	105.976331361
詹姆斯	161.351351351
展	35.82
展开	18.3504098361
展览	98.4065934066
展区	746.25
展示	26.8918918919
展台	337.924528302
展位	447.75
展销	2985.0
展演	2238.75
斩	99.5
斩首	337.924528302
盏	68.358778626
占	8.46808510638
占地	137.769230769
占据	35.748502994
占领	72.8048780488
占用	135.681818182
占优	1492.5
战	13.1401320616
战罢	778.695652174
战败	351.176470588
战报	716.4
战备	150.504201681
战场	42.0422535211
战车	190.531914894
战成	511.714285714
战地	814.090909091
战斗	30.0503355705
战斗机	51.1714285714
战斗舰	1377.69230769
战斗力	82.9166666667
战斗员	1628.18181818
战法	229.615384615
战犯	559.6875
战功	559.6875
战国	325.636363636
战和	1628.18181818
战后	149.25
战机	53.7837837838
战绩	88.6633663366
战舰	155.739130435
战局	471.315789474
战例	995.0
战乱	426.428571429
战略	12.9688631427
战略性	293.606557377
战幕	814.090909091
战袍	942.631578947
战平	288.870967742
战平台	3582.0
战前	319.821428571
战区	159.910714286
战胜	32.4456521739
战时	121.836734694
战史	511.714285714
战事	208.255813953
战士	90.4545454545
战术	34.0494296578
战死	942.631578947
战役	111.242236025
战鹰	1791.0
战友	158.495575221
战争	20.9228971963
战争史	995.0
栈桥	1990.0
湛	267.313432836
湛蓝	995.0
站	11.0147601476
站点	293.606557377
站立	263.382352941
站位	1492.5
蘸	192.580645161
张	9.97771587744
张爱玲	778.695652174
张保庆	2558.57142857
张波	2238.75
张博学	2985.0
张长青	4477.5
张东波	3582.0
张海丽	365.510204082
张宏平	4477.5
张宏仁	3582.0
张洪	4477.5
张华	995.0
张晖	1194.0
张纪法	3582.0
张家界	288.870967742
张家界市	3582.0
张建国	2558.57142857
张建松	4477.5
张洁雯	2558.57142857
张金玉	1791.0
张晋平	2558.57142857
张景亭	4477.5
张坤平	2985.0
张力	471.315789474
张立波	4477.5
张罗	1492.5
张曼玉	1119.375
张茅	3582.0
张明俊	1791.0
张宁	232.597402597
张琪	4477.5
张尚稚	4477.5
张松	1990.0
张天爱	1990.0
张维迎	1279.28571429
张炜	1628.18181818
张文钊	2985.0
张小宝	4477.5
张晓敏	2985.0
张辛昕	1791.0
张鑫成	1791.0
张旭光	5970.0
张煦	1279.28571429
张学良	895.5
张雪梅	814.090909091
张洋	746.25
张耀坤	1990.0
张怡宁	1492.5
张奕	2985.0
张永海	1053.52941176
张玉宁	895.5
张裕	4477.5
张云川	1990.0
张作霖	1377.69230769
樟	184.639175258
章	38.1876332623
章程	74.625
章节	288.870967742
章田	1492.5
鄣	73.7037037037
掌权	995.0
掌握	16.0053619303
涨	23.0501930502
涨跌	746.25
涨跌幅	688.846153846
涨幅	55.4489164087
涨价	226.708860759
涨势	381.063829787
丈夫	59.3046357616
嶂	131.691176471
帐	35.395256917
帐篷	331.666666667
胀	99.5
账号	398.0
账户	123.517241379
账户卡	852.857142857
障碍	32.6229508197
招	17.1551724138
招标	167.38317757
招待	293.606557377
招工	942.631578947
招呼	173.883495146
招考	235.657894737
招录	688.846153846
招募	255.857142857
招聘	21.170212766
招聘会	80.3139013453
招商	242.027027027
招商银行	497.5
招生	34.179389313
招生办	314.210526316
招收	61.5463917526
招用	1990.0
昭	223.875
朝代	542.727272727
朝日	814.090909091
朝圣	1053.52941176
朝廷	298.5
朝鲜	66.5799256506
朝鲜战争	597.0
朝野	577.741935484
朝政	942.631578947
钊	117.828947368
找	8.29166666667
找到	6.80729760547
找回	223.875
兆	70.2352941176
召	267.313432836
召集	102.342857143
召集人	238.8
召开	18.1643002028
照顾	55.96875
照理	1279.28571429
照片	27.6816074189
照射	223.875
肇俊	1279.28571429
诏	526.764705882
诏书	942.631578947
赵	61.7586206897
赵宝民	5970.0
赵波	2558.57142857
赵静	4477.5
赵林	2238.75
赵铭	1377.69230769
赵霞	4477.5
赵鑫鑫	2558.57142857
赵旭日	1628.18181818
赵勇	1791.0
哲	416.511627907
哲理	471.315789474
哲学	81.4090909091
哲学家	337.924528302
折	81.4090909091
折桂	1990.0
折旧	407.045454545
折扣	180.909090909
折磨	143.28
折腾	210.705882353
辄	1119.375
浙江	47.76
浙江队	1279.28571429
浙江省	148.016528926
这部	205.862068966
这次	28.0281690141
这家	59.1089108911
这时候	88.6633663366
这天	199.0
这项	65.1272727273
这种	4.30012004802
着陆	235.657894737
着色剂	3582.0
着眼	126.126760563
着装	242.027027027
侦	267.313432836
侦察	61.7586206897
侦察兵	1053.52941176
侦察机	194.673913043
珍贵	125.244755245
珍奇	1791.0
珍稀	617.586206897
珍珠	436.829268293
珍珠港	577.741935484
真	8.80964092474
真才实学	942.631578947
真诚	100.617977528
真的	64.4244604317
真菌	484.054054054
真理	125.244755245
真实	19.1755888651
真是	52.3684210526
真相	112.641509434
真正	9.44620253165
真主党	3582.0
缜	263.382352941
针	154.396551724
针对	12.820329277
针对性	60.9183673469
针剂	1119.375
针灸	688.846153846
枕头	407.045454545
疹	1791.0
诊	157.105263158
诊断	61.7586206897
诊疗	279.84375
诊室	1492.5
诊所	497.5
诊治	252.253521127
振荡	526.764705882
振华	1194.0
朕	895.5
镇	51.1714285714
镇静	459.230769231
镇痛	577.741935484
镇压	325.636363636
阵	79.6
阵地	109.877300613
阵地战	2238.75
阵风	942.631578947
阵脚	542.727272727
阵容	74.9372384937
阵痛	436.829268293
阵亡	497.5
阵营	188.526315789
阵子	995.0
震	180.909090909
震荡	92.3195876289
震惊	98.4065934066
震慑	814.090909091
争	32.7422303473
争斗	484.054054054
争端	293.606557377
争夺	45.8056265985
争光	852.857142857
争论	68.8846153846
征	86.9417475728
征兵	942.631578947
征程	331.666666667
征调	852.857142857
征订	1990.0
征服	127.021276596
征集	155.739130435
征收	263.382352941
征文	663.333333333
征象	1990.0
征战	170.571428571
征兆	325.636363636
挣	103.526011561
挣钱	164.311926606
挣扎	168.962264151
症	54.1087613293
症候	1492.5
症状	38.025477707
蒸	245.342465753
诤	78.8986784141
铮	68.6206896552
整备	995.0
整编	746.25
整车	2558.57142857
整风	1119.375
整改	271.363636364
整个	9.71785132935
整合	38.025477707
整机	617.586206897
整理	50.1680672269
整数	319.821428571
整天	111.242236025
整形	497.5
整修	688.846153846
帧	48.1451612903
政	95.2659574468
政变	436.829268293
政策	11.3426219126
政党	308.793103448
政法	218.414634146
政府	8.66054158607
政工	1119.375
政权	99.5
政审	852.857142857
政事	746.25
政体	542.727272727
政委	308.793103448
政治	14.912572856
政治部	559.6875
政治家	213.214285714
政治局	484.054054054
政治委员	1492.5
政治学	542.727272727
正	5.32401902497
正版	331.666666667
正常	12.6483050847
正常人	426.428571429
正常值	1990.0
正点	2558.57142857
正东	942.631578947
正规	76.5384615385
正规化	895.5
正好	50.7365439093
正经八百	2238.75
正确	19.9665551839
正式	9.95553085047
正是	16.3114754098
正统	426.428571429
正文	639.642857143
正西	4477.5
正义	149.25
正在	9.26539058458
正职	1377.69230769
正宗	484.054054054
证	34.8443579767
证监会	173.883495146
证交所	1628.18181818
证据	60.9183673469
证明	15.6419213974
证明书	746.25
证券	18.7147335423
证券化	1492.5
证券商	1791.0
证券业	1791.0
证实	42.8468899522
证书	36.1088709677
郑	32.9227941176
郑斌	2238.75
郑波	2985.0
郑承军	2985.0
郑甘培	4477.5
郑洁	459.230769231
郑科伟	942.631578947
郑维	4477.5
郑裕彤	1492.5
郑智	716.4
郑州	158.495575221
之后	5.79611650485
之际	56.320754717
之间	7.10714285714
之上	63.9642857143
之外	19.1141942369
之下	33.7288135593
之中	20.4452054795
支	16.9924098672
支撑	40.520361991
支持	9.68631692807
支持者	293.606557377
支队	325.636363636
支队长	1377.69230769
支付	30.4591836735
支行	416.511627907
支架	617.586206897
支教	1492.5
支配	131.691176471
支气管	814.090909091
支气管炎	942.631578947
支线	895.5
支援	91.3775510204
枝	162.818181818
汁	182.755102041
汁液	2558.57142857
知	12.9876722263
知道	6.165232358
知己	344.423076923
知己知彼	484.054054054
知名	30.1008403361
知名度	114.076433121
知青	617.586206897
知情	94.2631578947
